Tract,Pop_Tot,Pop_18,%White,%Black,%Hispanic_Latino,%Asian,%Other,%Mixed,%Edu_hs,%Edu_bac,J_Tot,J_W_1,J_B_1,J_W_2,J_B_2,J_B_3,Median_Inc,Agg_Inc,M_Age_Wor,M_Age_All,Transit_all,Perc_Drive,Perc_Transit_all,Perc_Bus,Perc_Subway
36005038900,5521,3939,23.220431081325845,7.335627603694983,64.57163557326572,3.984785364970114,0.34414055424741896,0.5433798224959246,71.26174155877126,15.384615384615385,2298,562,661,599,240,236,37028,66624000.0,30.4,25.8,1437,11.894273127753303,63.30396475770925,23.524229074889867,36.96035242290749
36005039100,7544,5408,7.118239660657475,14.050901378579002,73.18398727465537,3.6055143160127257,0.0,2.04135737009544,71.43121301775149,16.14275147928994,2916,365,1195,599,305,452,31985,135967600.0,34.1,28.9,1425,20.107719928186714,51.16696588868941,15.116696588868942,33.64452423698384
36005039400,5647,4089,1.0802195856206835,60.04958384983177,34.832654506817775,0.0,3.8604568797591643,0.17708517797060386,79.55490339936415,13.96429444852042,2234,334,929,382,250,339,48023,106800100.0,36.5,31.0,1217,33.47398030942335,57.05578996718237,23.72245663384904,28.879512423816223
36005039800,3842,2967,0.2863092139510671,85.320145757418,13.586673607496097,0.8068714211348256,0.0,0.0,88.20357263228851,22.716548702392988,2037,674,552,410,198,203,80024,101962600.0,41.1,35.2,909,49.63954685890834,46.80741503604531,9.938208032955716,35.42739443872296
36005041400,5158,4102,3.276463745637844,67.17720046529662,23.90461419154711,2.849941837921675,1.3958898797983714,1.3958898797983714,75.86543149683081,17.96684544124817,2585,713,810,610,204,248,49545,116991100.0,41.6,39.7,1589,32.56285482562855,64.43633414436334,19.586374695863746,40.957015409570154
36005041800,3876,3043,2.5541795665634677,37.745098039215684,36.945304437564495,13.338493292053663,1.9607843137254901,7.456140350877193,81.39993427538613,20.40749260598094,1689,559,447,326,75,282,39712,63895600.0,36.3,33.3,841,37.21662468513854,52.959697732997476,7.367758186397985,38.0352644836272
36005042200,3285,2487,3.3181126331811264,72.69406392694064,18.021308980213092,1.491628614916286,1.7351598173515983,2.73972602739726,83.43385605146764,24.125452352231605,1634,449,513,343,86,243,60500,84649600.0,42.2,38.5,739,40.96774193548387,47.677419354838705,5.548387096774193,40.12903225806452
36005043000,3499,2659,1.7147756501857674,61.589025435838806,12.832237782223494,7.9165475850242935,12.717919405544443,3.229494141183195,71.30500188040617,23.166603986461077,1629,476,423,539,20,171,63324,83544600.0,42.1,39.3,639,52.038216560509554,40.70063694267516,12.420382165605096,27.261146496815286
36005043100,10246,7614,5.758344719890689,19.715010735896936,60.21862190122975,10.482139371462033,0.0,3.8258832715205937,72.97084318360915,16.088783819280273,4480,818,1834,808,490,530,35995,177784500.0,40.1,37.4,2506,25.177809388335703,59.412043622569946,7.539118065433854,50.1185395922238
36005029301,1806,1591,67.66334440753046,7.142857142857142,14.396456256921372,4.9280177187153935,0.3875968992248062,5.48172757475083,94.21747328724072,69.13890634820868,815,593,53,131,11,27,103125,138947900.0,49.3,62.4,274,51.11111111111111,33.827160493827165,2.8395061728395063,8.518518518518519
36005029302,5569,4448,60.83677500448914,7.864966780391453,26.539773747530976,2.513916322499551,0.7541748967498654,1.4903932483390196,93.63758992805755,58.38579136690647,2694,1748,287,440,94,125,95239,350195200.0,45.9,50.0,1070,43.899657924743444,40.668947168377045,12.694792854427975,18.5480805777271
36005030900,3709,3184,68.32030196818549,4.448638447020761,20.841197088163927,4.12510110541925,0.45834456726880557,1.8064168239417633,87.97110552763819,58.76256281407035,1211,931,115,120,10,35,107768,200191300.0,40.6,63.4,303,60.85879438480595,25.0206440957886,2.3947151114781176,15.111478117258464
36005032600,3407,2882,38.42089815086586,14.969181097739948,25.271499853243323,19.724097446433813,0.1174053419430584,1.4969181097739948,79.35461485079806,25.39902845246357,1789,661,461,401,131,135,90656,111423900.0,40.1,46.7,632,58.30489192263937,35.94994311717861,3.583617747440273,30.034129692832767
36005033201,5564,4110,15.043134435657802,10.945363048166787,71.6391085549964,0.6290438533429188,0.8087706685837528,0.9345794392523363,80.31630170316302,25.669099756691,2614,912,783,564,221,134,47529,130961800.0,38.7,34.6,1799,19.53562850280224,72.01761409127302,23.138510808646917,46.55724579663731
36005030701,5726,4450,71.67307020607754,10.495983234369541,10.565840027942718,3.5626964722319245,0.9430667132378624,2.759343346140412,95.84269662921349,73.37078651685394,2699,1923,160,412,162,42,121389,411936000.0,42.0,43.8,984,47.6409666283084,37.7445339470656,11.162255466052933,12.92673571154584
36005033202,4033,3296,12.571286883213489,25.19216464170593,58.86436895611208,0.14877262583684603,1.8596578229605754,1.3637490701710886,73.17961165048543,17.809466019417474,1371,416,350,325,214,66,41969,95631500.0,40.5,51.3,784,32.02416918429003,59.21450151057401,11.178247734138973,44.33534743202417
36005033500,2048,1703,69.140625,6.25,16.89453125,5.078125,0.341796875,2.294921875,92.36641221374046,48.67880211391662,922,578,119,130,43,52,96250,110261000.0,31.4,33.4,359,32.516703786191535,39.97772828507795,3.4521158129175946,30.066815144766146
36005033700,2521,1993,61.48353827846093,4.839349464498215,23.60174533915113,7.338357794525982,0.0,2.7370091233637446,89.764174611139,59.05669844455594,1126,743,132,169,50,32,97847,113114500.0,44.8,46.9,377,57.851985559566785,34.025270758122744,9.83754512635379,19.043321299638986
36005034800,5707,4342,2.680918170667601,52.531978272297174,41.037322586297535,2.1727702821096897,0.0,1.5770106886280006,75.86365730078305,22.54721326577614,2190,962,535,350,156,187,42813,132537800.0,43.2,41.9,1039,47.74774774774775,49.265054528212424,11.806543385490755,37.45851114272167
36005036000,3271,2623,11.8618159584225,44.26780800978294,31.73341485784164,10.394374808926933,0.8254356465912565,0.9171507184347295,81.43347312237896,22.912695386961495,1412,515,367,327,117,86,83043,89219900.0,41.8,42.3,546,59.72622478386167,39.3371757925072,12.031700288184439,25.64841498559078
36005037504,3323,2399,2.738489316882335,28.13722539873608,69.12428528438159,0.0,0.0,0.0,66.11087953313881,14.047519799916634,1208,243,405,295,110,155,20644,39563200.0,36.1,33.5,670,25.301204819277107,57.6592082616179,30.206540447504302,24.440619621342513
36005038301,5084,3755,1.3965381589299763,20.869394177812744,75.68843430369787,1.4948859166011015,0.0,0.5507474429583006,68.8681757656458,10.412782956058589,2450,366,1000,562,186,336,43155,79009300.0,37.9,31.0,1654,17.919320594479828,70.23354564755839,22.335456475583864,41.48619957537155
36005038302,6032,3888,0.5470822281167109,36.55503978779841,59.217506631299734,0.0,0.8620689655172413,2.8183023872679045,53.60082304526749,6.044238683127572,1701,284,749,390,51,227,20519,58459400.0,36.3,26.3,1296,8.938212357528494,77.74445110977804,34.913017396520694,37.13257348530294
36005039500,4257,3058,0.7282123561193329,37.937514681700726,58.25698848954662,0.7282123561193329,1.4564247122386658,0.8926474042753112,67.29888816219751,15.500327011118378,1689,419,627,414,80,149,29000,67343400.0,36.7,31.4,1223,11.302211302211303,75.12285012285012,29.484029484029485,41.891891891891895
36005040303,4900,3707,1.0204081632653061,14.428571428571429,73.71428571428571,3.0408163265306123,7.285714285714286,0.5102040816326531,76.98947936336661,14.189371459401132,2193,386,880,497,142,288,37043,84680200.0,34.3,30.6,1335,20.517737296260783,63.99808245445829,16.01150527325024,46.11697027804411
36047022800,3627,2260,65.45354287289771,2.977667493796526,8.105872622001655,20.926385442514476,0.0,2.5365315687896333,74.15929203539822,20.61946902654867,1153,468,190,301,69,125,35985,58045000.0,34.6,23.8,427,21.94055944055944,37.32517482517482,4.458041958041958,31.73076923076923
36047113400,3105,2306,1.610305958132045,59.67793880837359,34.524959742351044,1.030595813204509,3.156199677938808,0.0,75.45533391153512,8.152645273200347,1104,108,508,301,57,130,25469,33473700.0,35.2,31.0,899,9.300095877277085,86.19367209971237,9.77948226270374,76.41418983700862
36047115600,3924,2728,0.0,79.94393476044851,18.6289500509684,0.509683995922528,0.9174311926605505,0.0,72.0674486803519,10.373900293255133,1303,253,503,354,11,182,21301,52496700.0,34.8,31.6,859,20.015760441292358,67.69109535066981,5.752561071710008,61.938534278959814
36047117800,1694,1268,1.1216056670602124,21.54663518299882,52.95159386068477,21.54663518299882,0.7674144037780402,2.066115702479339,75.63091482649841,7.255520504731862,627,85,235,151,33,123,45417,25925400.0,39.3,33.0,364,35.26570048309179,58.615136876006446,1.4492753623188406,57.1658615136876
36047087800,2647,2245,1.3978088401964488,94.8998866641481,2.8333962976955043,0.0,0.37778617302606726,0.4911220249338874,86.6815144766147,12.516703786191538,1214,183,444,292,139,156,43721,58733400.0,41.7,50.3,767,29.33780385582565,64.29170159262364,16.345347862531433,45.934618608549876
36047088200,6353,4643,1.2592475995592634,86.36864473477097,12.372107665669763,0.0,0.0,0.0,83.86818867111782,24.81154426017661,2870,694,1216,595,162,203,44623,144243500.0,41.9,33.7,1684,27.45169522420707,61.39263580021874,16.91578563616478,43.16441851986876
36047089000,5912,4900,2.283491204330176,87.02638700947226,9.184709066305818,0.0,0.6427604871447903,0.8626522327469555,76.34693877551021,16.0,2666,577,1111,536,253,189,37746,119385200.0,44.0,45.6,1663,18.43168957154406,67.21907841552142,13.217461600646727,53.15278900565885
36047089400,3254,2279,3.810694529809465,83.2821143208359,9.4960049170252,1.782421634910879,0.0,1.6287645974185618,82.44844229925405,20.0965335673541,1128,218,396,196,125,193,43795,58509300.0,40.8,34.0,792,19.05222437137331,76.59574468085107,23.597678916827853,44.77756286266924
36047093000,3068,2452,0.5867014341590613,94.88265971316818,2.1512385919165578,0.45632333767926986,0.9452411994784877,0.9778357235984355,90.66068515497552,29.608482871125613,1469,591,419,258,138,63,75489,90321600.0,43.1,40.7,794,39.175977653631286,55.44692737430168,18.01675977653631,36.03351955307262
36047096200,1838,1316,5.059847660500544,84.82045701849836,7.671381936887922,1.1969532100108813,0.0,1.251360174102285,88.37386018237082,22.112462006079028,889,335,236,186,61,71,67024,46063600.0,42.5,31.6,478,37.3439273552781,54.25652667423383,13.734392735527809,40.52213393870602
36047098400,1998,1567,3.903903903903904,91.74174174174175,4.004004004004004,0.35035035035035034,0.0,0.0,89.15124441608168,22.463305679642627,1086,409,344,115,142,76,71875,59766600.0,42.6,41.4,601,35.22304832713755,55.8550185873606,19.423791821561338,35.4089219330855
36047041401,1541,1042,79.1044776119403,0.5191434133679429,12.91369240752758,7.462686567164178,0.0,0.0,86.66026871401151,25.239923224568138,557,277,114,105,0,61,67972,41532300.0,41.3,30.4,250,47.368421052631575,45.37205081669691,3.0852994555353903,39.92740471869328
36047041500,4353,3162,11.233631977946244,33.54008729611762,50.103376981392145,2.7337468412589017,0.13783597518952445,2.2513209280955664,81.21442125237192,16.413662239089184,2187,544,650,486,287,220,64844,110606600.0,35.8,28.3,1317,32.13619402985074,61.427238805970156,6.389925373134328,55.03731343283582
36047041800,2960,1793,79.49324324324324,0.2702702702702703,14.45945945945946,4.155405405405405,0.0,1.6216216216216217,80.64696040156163,23.7590630228667,767,377,96,139,30,125,45536,69439700.0,36.1,25.7,300,29.155672823218996,39.577836411609496,6.200527704485488,33.37730870712401
36047043100,4694,3687,29.3992330634853,2.087771623348956,59.43757988922028,6.476352790796762,0.5752023860247124,2.0238602471239884,75.77976674803362,41.09031733116355,2723,1015,657,468,285,298,57111,127326500.0,30.1,28.4,2037,11.391465677179962,75.58441558441558,0.0,75.58441558441558
36047043800,2620,1881,77.90076335877862,2.0229007633587788,5.038167938931298,9.65648854961832,0.0,5.3816793893129775,85.85858585858585,32.908027644869755,1128,398,207,335,55,133,46167,64468300.0,40.2,31.3,566,33.21234119782214,51.36116152450091,6.715063520871143,44.64609800362977
36047032800,2688,2105,14.0625,32.626488095238095,21.614583333333336,30.13392857142857,0.5580357142857143,1.0044642857142858,70.73634204275534,22.04275534441805,1012,339,252,186,47,188,41353,100412500.0,45.3,44.4,664,27.857142857142858,67.75510204081633,5.510204081632653,62.244897959183675
36047035100,4650,3592,23.096774193548384,52.795698924731184,18.989247311827956,1.9784946236559142,0.0,3.139784946236559,86.8596881959911,21.520044543429844,2371,746,752,636,111,126,44624,108636700.0,38.0,33.8,1624,14.64147702876771,69.72949763847144,9.789609274366681,56.805495920996144
36047073200,2195,1740,1.7312072892938495,84.37357630979498,5.193621867881549,6.150341685649203,2.55125284738041,0.0,91.83908045977012,28.850574712643677,1020,367,289,168,63,133,70000,69768900.0,42.0,42.3,501,45.16765285996055,49.40828402366864,15.285996055226825,33.234714003944774
36047074000,3598,2710,10.728182323513062,66.45358532518065,3.5853251806559197,14.035575319622012,3.6687048360200114,1.5286270150083379,89.74169741697416,29.37269372693727,1831,723,572,226,43,267,71250,99946900.0,46.3,36.0,962,35.662784248474765,53.3555185801442,11.259012756516915,40.65446478092069
36047074800,1957,1236,75.47266223811957,15.738375063873274,2.452733776188043,6.336228921819111,0.0,0.0,90.37216828478964,47.896440129449836,787,457,122,147,44,17,89917,83183700.0,43.6,34.6,194,44.052287581699346,25.359477124183005,8.758169934640522,16.60130718954248
36047075400,1294,1012,98.91808346213293,0.8500772797527048,0.23183925811437403,0.0,0.0,0.0,93.77470355731225,46.837944664031625,561,304,38,208,11,0,115139,62833300.0,49.7,47.3,147,56.59340659340659,26.923076923076923,4.5787545787545785,22.344322344322347
36047076200,4285,3209,60.49008168028005,16.89614935822637,8.844807467911318,13.768961493582262,0.0,0.0,87.69086942972889,43.56497351199751,2018,809,411,330,125,343,54571,154832100.0,35.7,32.8,1103,27.152988855116515,55.876393110435664,13.829787234042554,42.04660587639311
36047081800,4528,3606,8.85600706713781,78.8648409893993,5.36660777385159,5.587455830388692,1.0159010600706713,0.30918727915194344,92.90072102052135,36.18968386023295,2379,749,748,433,170,279,74375,136123600.0,38.1,31.3,1661,19.67700807479813,70.5907352316192,13.684657883552912,56.18359541011475
36047082200,7170,5879,12.329149232914924,74.35146443514644,10.432357043235704,1.0460251046025104,0.0,1.8410041841004186,87.225718659636,26.756251063105967,3825,1350,1228,692,292,263,51197,197421700.0,34.8,35.4,3017,8.758169934640522,78.87581699346406,13.30718954248366,63.032679738562095
36047083000,6306,4705,1.2210593085949888,83.34919124643197,13.621947351728513,0.8404693942277197,0.0,0.9673326990168094,80.44633368756642,26.609989373007437,3169,1062,1374,233,133,367,52083,155213300.0,41.2,36.9,2233,20.636984075398114,72.57068573285667,15.957101072473186,56.19109522261944
36047083400,1745,1397,0.0,89.8567335243553,1.8911174785100286,5.959885386819484,0.0,2.292263610315186,89.97852541159628,22.90622763063708,786,274,165,162,68,117,53578,42319500.0,41.4,40.7,420,36.70557717250324,54.474708171206224,8.949416342412452,39.688715953307394
36047014900,5859,4359,66.53012459464072,0.8533879501621436,20.703191670933606,9.216589861751153,0.39255845707458614,2.3041474654377883,92.52122046340904,72.21839871530167,3435,2454,370,317,139,155,140481,402579500.0,38.0,34.5,2243,12.663755458515283,65.29839883551674,0.5822416302765648,64.71615720524018
36047015000,1598,1305,66.45807259073842,0.31289111389236546,8.07259073842303,23.52941176470588,0.0,1.6270337922403004,84.75095785440612,41.37931034482759,705,345,92,201,26,41,76083,68107800.0,44.7,50.4,272,43.111111111111114,40.2962962962963,12.592592592592592,25.925925925925924
36047015300,2622,2179,70.55682684973303,3.012967200610221,14.683447749809305,7.170099160945844,1.5636918382913807,3.012967200610221,96.69573198715007,75.81459385039008,1542,1258,77,193,0,14,138594,232520200.0,38.6,40.4,1149,5.736636245110821,74.90221642764016,0.0,74.1851368970013
36047016300,3388,2853,70.57260920897285,14.374262101534828,6.375442739079102,4.368358913813459,0.7969303423848878,3.512396694214876,92.74447949526814,79.81072555205047,2104,1612,80,285,79,48,101688,242949500.0,36.4,36.0,1520,5.890944498539436,74.00194741966894,3.992210321324245,67.8188899707887
36047084600,2023,1562,4.053386060306476,87.0489372219476,8.156203657933762,0.0,0.0,0.7414730598121602,93.72599231754162,23.047375160051217,869,263,273,195,79,59,54153,57638300.0,44.9,43.0,419,46.8564650059312,49.70344009489917,4.863582443653618,42.34875444839858
36047090200,3309,2701,2.5385312783318223,67.51284375944394,21.81928074947114,6.104563312178906,0.271985494106981,1.7527954064672107,75.00925583117363,12.32876712328767,1285,221,572,295,73,124,36583,62679200.0,40.9,39.4,874,15.755627009646304,70.2572347266881,6.832797427652733,60.12861736334405
36047090600,3295,2408,0.7587253414264037,58.816388467374814,39.5144157814871,0.0,0.21244309559939303,0.6980273141122914,79.69269102990033,4.526578073089701,876,109,407,169,20,171,15017,41943300.0,38.1,31.5,628,17.2737955346651,73.79553466509988,15.158636897767334,58.63689776733255
